bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,lat,long,price
4,3.5,3080,5250,2003,98075,47.5992,-121.972,775000
3,1,1060,9126,1956,98022,47.201,-121.999,220000
4,2.5,2160,9750,1983,98028,47.7438,-122.246,518000
4,3.5,4060,9486,2005,98033,47.6634,-122.2,1600000
1,2.25,1940,2550,1979,98133,47.7313,-122.343,315000
4,2.5,2250,11349,1991,98034,47.7111,-122.239,572650
2,1,1620,9205,1921,98034,47.7119,-122.23,350000
2,1,920,5850,1900,98108,47.5441,-122.304,285000
3,2.5,1370,7247,1995,98032,47.3767,-122.303,231000
3,1,920,5200,1969,98042,47.3603,-122.085,179000
3,1.5,1360,9625,1963,98030,47.3799,-122.211,244000
3,1.5,1630,11662,1943,98188,47.4455,-122.278,185850
6,2.5,3610,12033,1970,98011,47.7692,-122.219,610000
4,2.5,3010,9155,2005,98038,47.3542,-122.027,419000
3,1.75,2320,6400,1957,98199,47.6449,-122.389,779000
5,3,3290,14134,2004,98052,47.6708,-122.14,695000
3,2.5,2040,7580,1998,98092,47.2618,-122.209,319900
3,2.75,1920,7700,1978,98023,47.3213,-122.378,329000
3,2.5,2120,4512,1988,98011,47.75,-122.183,475226
3,2.5,2170,5000,2003,98029,47.5453,-121.996,638000
2,1.5,1330,15873,1984,98074,47.6359,-122.033,440000
3,2,1580,5080,1942,98146,47.4963,-122.35,214000
3,2.75,3580,14217,1989,98023,47.3244,-122.379,600000
4,2,2580,4500,1905,98102,47.6245,-122.316,935000
4,1.75,1930,10210,1941,98125,47.7078,-122.277,630000
3,2.5,2120,4780,2004,98053,47.681,-122.032,575000
3,2.5,1990,20466,1987,98010,47.3259,-121.896,345000
4,1.75,1310,9690,1967,98011,47.7559,-122.226,323000
3,2.5,2670,13218,1988,98042,47.3683,-122.153,425000
2,2.25,1910,108900,1972,98038,47.4206,-122.023,411000
4,1.5,1530,9000,1976,98014,47.6492,-121.908,299800
6,1.75,2920,5000,1908,98122,47.6024,-122.295,823000
3,1,1010,8108,1955,98155,47.735,-122.309,200000
4,1.75,2450,13300,1987,98006,47.5564,-122.13,760000
4,2.5,1820,3899,1999,98019,47.735,-121.985,359950
4,2.5,2090,8325,1983,98056,47.4888,-122.184,375000
2,1.75,2200,89298,1973,98027,47.4633,-121.976,295000
4,3,2250,7882,1986,98198,47.3703,-122.314,250000
3,2.25,1450,1387,2000,98115,47.6765,-122.302,497000
4,2.5,2280,8798,1987,98028,47.7471,-122.247,520000
4,3.5,2720,6781,1999,98055,47.4612,-122.215,365000
3,2.25,2250,8000,1976,98034,47.7229,-122.202,459900
3,2,1090,6090,1940,98118,47.5118,-122.259,158000
3,2,1970,9600,1967,98003,47.2824,-122.301,294700
4,2.25,2780,15075,1985,98059,47.477,-122.116,439950
4,2.25,2290,40946,1960,98008,47.616,-122.103,899000
3,1.75,2330,12141,1983,98072,47.7607,-122.146,535000
4,4.5,4060,10800,2007,98188,47.4241,-122.29,530000
4,2,1470,7000,1967,98032,47.3742,-122.289,215000
2,1,1620,5400,1926,98125,47.7069,-122.299,290000
5,2.75,3220,5934,2006,98052,47.7076,-122.101,798000
4,2.5,3270,9578,1993,98027,47.5373,-122.051,785000
3,1.75,2160,8565,1971,98028,47.7664,-122.262,433000
2,1,1150,6835,1922,98118,47.5567,-122.273,425000
4,2.5,2240,7540,1962,98115,47.6965,-122.308,654000
3,1.5,1280,5065,1983,98002,47.3343,-122.217,215000
3,1,840,6540,1970,98042,47.3743,-122.116,232000
3,1.75,1680,10500,1959,98005,47.6098,-122.169,675000
5,2.75,2330,8000,1972,98052,47.6651,-122.144,665000
4,2.5,3030,29163,1998,98053,47.6569,-122.02,835000
6,3,2880,7560,1980,98144,47.5959,-122.3,525000
3,2.75,2910,3094,1939,98125,47.7071,-122.276,780000
4,3.25,3090,67518,1988,98053,47.6674,-122.046,844000
4,2.75,2720,54048,1985,98072,47.7181,-122.089,680000
3,1.5,1310,8100,1965,98034,47.7328,-122.201,290000
2,1,1790,15783,1959,98117,47.691,-122.387,560000
3,2.5,2830,6536,1989,98072,47.7462,-122.172,605500
4,2.5,3150,5979,2005,98052,47.7082,-122.101,762500
5,3.25,3930,5500,2014,98033,47.6802,-122.208,1740000
6,2.75,2840,8346,1961,98118,47.5518,-122.266,665000
5,1,2480,4400,1919,98122,47.6046,-122.3,540000
3,2.5,1930,6180,1961,98155,47.7481,-122.327,375000
3,1,1260,6826,1944,98125,47.731,-122.303,342000
3,1,670,23522,1968,98024,47.5329,-121.89,340000
5,3.25,3930,12719,1974,98040,47.5631,-122.213,1250000
4,2.5,3160,13063,1999,98075,47.5996,-122.021,693000
4,1.75,1770,12462,1962,98166,47.4355,-122.338,638500
5,3,2240,18265,1963,98027,47.5171,-122.029,805000
3,1,990,8062,1960,98198,47.4151,-122.334,250000
3,2.5,1580,4698,1998,98038,47.3539,-122.025,325000
4,1.75,1560,4290,1994,98108,47.5292,-122.323,270000
6,2.5,2640,3680,1922,98126,47.5771,-122.38,880000
2,1.75,2120,6350,1924,98103,47.6974,-122.356,300000
2,1,1200,8750,1948,98155,47.7548,-122.327,290000
4,4,5040,17208,1976,98006,47.5701,-122.188,2850000
3,1,1460,5825,1942,98056,47.4958,-122.191,259950
4,3.25,4890,13402,2004,98059,47.5303,-122.131,1780000
3,1,1580,5250,1954,98056,47.4964,-122.168,299950
3,2.25,2100,43560,1977,98077,47.7511,-122.072,483000
3,2.25,2060,8640,1966,98033,47.6534,-122.195,890000
3,2.5,1690,4500,1928,98116,47.5841,-122.383,719000
4,3,3370,100681,1977,98058,47.4319,-122.148,785000
3,2.5,2330,3995,2006,98029,47.5542,-122.001,660000
4,1.75,1820,8118,1980,98031,47.4104,-122.172,264000
3,1.75,1890,11141,1968,98006,47.5697,-122.163,575000
4,3.75,3820,53574,1994,98072,47.7337,-122.121,1220000
3,2.5,2770,98881,1991,98022,47.2568,-121.952,475000
4,3.5,3020,12750,1990,98033,47.6524,-122.184,845800
3,1.75,1170,8182,1962,98155,47.7368,-122.298,352500
3,1,1270,8400,1955,98011,47.7604,-122.198,347000
4,2.75,1950,6192,1992,98029,47.5698,-121.999,560000
4,2.75,2230,50094,1977,98092,47.2576,-122.099,323000
3,1.75,2220,22081,1922,98166,47.4693,-122.364,595000
4,2,2060,6400,1977,98002,47.2924,-122.197,257500
3,1,1100,4600,1917,98116,47.5686,-122.385,450000
4,1,1140,7208,1970,98072,47.742,-122.173,410000
3,1.75,1980,13503,1952,98008,47.5867,-122.111,810000
5,3,2480,10090,2004,98178,47.4964,-122.263,372500
3,1,1050,9083,1951,98155,47.7533,-122.307,325000
3,1,1260,7660,1947,98133,47.7476,-122.35,280000
3,2,1680,19978,1948,98198,47.3924,-122.308,258000
4,1,1360,5900,1949,98155,47.7512,-122.318,329950
4,2.5,2450,12987,1980,98007,47.6197,-122.15,836000
5,2.5,2260,7040,1999,98038,47.352,-122.038,365000
2,1,1060,6000,1908,98002,47.3066,-122.223,111300
4,2.5,3720,105850,1984,98053,47.655,-122.029,864000
3,1.75,1610,8613,1962,98033,47.6527,-122.195,725000
4,2.5,3350,6605,1990,98011,47.7498,-122.181,550000
2,1,790,7500,1951,98198,47.4007,-122.294,130000
2,1.75,1660,4000,1940,98112,47.6394,-122.28,765000
3,1.5,1420,7480,1963,98058,47.4651,-122.184,255000
3,2.5,2050,40003,1977,98027,47.47,-122,439500
3,1.75,1250,5546,1987,98055,47.4725,-122.187,268000
3,1.75,1700,8534,1953,98004,47.6276,-122.205,985000
4,2.5,2660,8469,1994,98006,47.5529,-122.12,751305
3,1,1350,7553,1914,98118,47.5345,-122.274,280000
4,2,1810,8750,1967,98058,47.4307,-122.17,304000
4,2.75,2210,13235,1988,98003,47.3541,-122.303,200000
3,1.5,2120,41325,1973,98092,47.2906,-122.055,325000
3,2.25,2470,11603,1988,98052,47.6569,-122.123,736000
4,2.5,2700,6515,1998,98058,47.4356,-122.11,426500
2,1.75,1760,4400,1930,98103,47.65,-122.34,640000
5,2,1930,6120,1941,98146,47.5073,-122.337,230000
4,1,1680,5043,1911,98118,47.5354,-122.273,366350
2,1,1390,8336,1946,98166,47.4646,-122.361,365000
4,2.25,2240,8322,1979,98034,47.728,-122.206,482000
4,1,1980,7991,1962,98058,47.4604,-122.17,345000
3,1.75,1830,5120,1903,98122,47.6051,-122.311,682000
3,1.75,980,6002,1942,98033,47.6643,-122.203,657500
6,2.5,3550,6533,1925,98144,47.5719,-122.284,895000
3,1.5,1660,5665,1918,98118,47.5391,-122.274,425000
4,2.5,2490,8750,1976,98008,47.5931,-122.116,532500
4,2.5,2329,9436,1995,98011,47.7366,-122.204,540000
3,2.25,1790,9580,1984,98006,47.5541,-122.162,578000
3,3,2830,6041,1915,98118,47.5694,-122.283,1090000
3,1,1160,9750,1968,98077,47.7429,-122.072,322500
3,1,1000,10560,1955,98003,47.3217,-122.317,140000
3,2.5,2540,51836,1976,98042,47.389,-122.088,485000
2,1.5,1750,19709,1978,98010,47.3351,-122.044,575000
3,2.5,2890,21780,2000,98188,47.4326,-122.286,421000
4,2,1870,3497,1954,98106,47.5309,-122.347,355000
4,2.25,2200,6967,1986,98011,47.7355,-122.202,515000
3,1,1300,7200,1952,98146,47.5063,-122.369,309000
5,2.25,3410,35536,1974,98005,47.65,-122.155,815000
3,1,1160,7875,1953,98125,47.724,-122.323,285000
3,1.75,2100,5000,1916,98117,47.6776,-122.36,700000
3,2.5,1490,8628,1994,98038,47.3643,-122.041,289000
4,3,3280,62726,1979,98077,47.7509,-122.056,458000
3,1.75,1450,8378,1978,98023,47.3093,-122.385,230000
3,2.5,1930,7120,1961,98133,47.7715,-122.34,432500
3,1.75,1660,10440,1978,98045,47.4448,-121.77,288000
3,1.75,1260,12330,1968,98072,47.7412,-122.095,354000
3,1,1170,11000,1980,98019,47.7346,-121.983,119500
4,3,3350,23781,1979,98006,47.56,-122.132,805000
3,2.5,1420,2581,2004,98133,47.7027,-122.357,435000
3,1.75,2170,10018,1978,98001,47.3087,-122.264,260000
4,1.75,1800,8385,1950,98133,47.7744,-122.338,377000
4,2.5,2000,7376,1990,98029,47.5719,-121.999,602000
3,1.75,1660,4800,1941,98116,47.5734,-122.412,530000
4,2,1540,3740,1946,98117,47.6886,-122.375,525000
2,1.5,1160,1086,2006,98155,47.768,-122.315,250000
3,1,1700,6356,1907,98118,47.5677,-122.281,681000
3,1.75,1580,20588,1970,98125,47.706,-122.29,625000
3,2.5,2080,3920,2010,98118,47.5412,-122.286,448500
3,2,1030,7260,1947,98146,47.5113,-122.347,260000
3,1.75,1770,8050,1963,98008,47.5862,-122.118,538000
3,2,1540,7947,1961,98011,47.7605,-122.217,385500
4,2.5,2650,6000,2000,98038,47.3768,-122.028,428400
4,2.75,2690,9240,1998,98022,47.1896,-122.014,346290
4,2.75,2210,8430,1999,98075,47.5994,-122.017,587000
4,2.5,2390,6775,2003,98056,47.4811,-122.182,355000
5,2.75,2580,7865,1964,98007,47.6208,-122.139,650000
4,2.5,2160,5455,2003,98056,47.4799,-122.183,340000
4,2.5,2230,8624,1969,98052,47.6623,-122.152,565000
4,2,2000,5000,1925,98144,47.5787,-122.293,630000
3,1,1280,7198,1916,98022,47.2094,-121.996,227000
4,2.75,2810,17674,1978,98052,47.6745,-122.144,600000
4,1.75,1680,6758,1974,98008,47.641,-122.113,540400
3,2.5,2150,8060,1995,98033,47.6952,-122.188,569000
3,2.5,2820,8159,2004,98029,47.5527,-121.992,735000
3,2.25,1750,9353,1987,98034,47.7305,-122.225,434000
2,2,1060,4000,1914,98103,47.6626,-122.337,578888
4,2.75,2430,20720,1967,98072,47.775,-122.139,465425
4,2.75,2660,7754,1986,98023,47.3078,-122.337,280500
2,2,1670,3507,2007,98029,47.5545,-122.003,539950
3,2,1380,15426,1968,98075,47.5951,-122.036,406430
4,3.75,4160,35000,1991,98053,47.669,-122.067,1150000
3,2.5,1790,6191,1992,98031,47.4102,-122.195,250000
3,2.5,1940,8547,1989,98030,47.3491,-122.177,266000
3,2,1390,7200,1996,98058,47.434,-122.154,258000
3,2,2200,21890,1961,98155,47.7584,-122.271,472000
3,2.25,1264,1536,2003,98105,47.6694,-122.279,530000
2,1,1095,5120,1901,98122,47.6058,-122.313,302282
2,1,850,6213,1916,98136,47.5282,-122.384,370000
4,2,1760,5307,1948,98105,47.6714,-122.28,625000
1,1,690,6825,1917,98002,47.3109,-122.225,142500
3,1.75,1400,7405,1961,98133,47.7569,-122.334,334000
5,3,1810,3000,1998,98118,47.5622,-122.291,362000
2,1,1310,4000,1942,98144,47.5798,-122.306,181000
3,1,1400,10425,1968,98003,47.2738,-122.301,241500
3,1.75,2350,12720,1964,98030,47.3594,-122.175,245000
3,1,1150,8848,1968,98042,47.3626,-122.111,227500
5,1.5,1710,8100,1961,98032,47.3839,-122.288,158550
3,2.25,1660,10247,1968,98034,47.7262,-122.222,450000
3,1.75,1950,10080,1967,98034,47.7282,-122.186,485000
4,1.75,1780,9794,1967,98077,47.7419,-122.073,353000
4,3,2450,4668,2004,98028,47.7721,-122.235,500000
1,2.25,2060,10600,1927,98003,47.3291,-122.304,360000
3,1.5,1540,11858,1966,98059,47.4755,-122.157,357500
3,2.5,1650,13816,1998,98014,47.6553,-121.912,272000
3,1,1160,7854,1960,98125,47.7304,-122.308,422000
2,2,1440,15000,1985,98072,47.7648,-122.159,365000
3,1.75,2150,13789,1966,98155,47.7591,-122.295,450000
2,1,1060,6504,1950,98155,47.7412,-122.327,275053
3,2.75,2620,17919,1949,98039,47.6144,-122.228,1880000
3,1.75,1630,9000,1955,98004,47.6023,-122.205,725000
3,1.75,1840,9697,1985,98030,47.3764,-122.179,235000
2,1,820,4206,1949,98125,47.7076,-122.284,510000
2,1,820,4206,1949,98125,47.7076,-122.284,489950
3,2.5,2010,4195,1998,98034,47.732,-122.197,463000
4,2.25,1990,5948,1991,98029,47.5712,-121.995,536000
4,2.5,2990,6145,2003,98003,47.2612,-122.294,375000
4,2.5,2540,4727,1999,98034,47.7034,-122.236,630000
3,2.25,1640,14374,1963,98148,47.4476,-122.332,362000
4,2.75,2500,11659,1979,98003,47.3381,-122.332,350000
4,3.5,4020,13515,2001,98004,47.6462,-122.212,1690000
3,2,1500,8775,1943,98166,47.4809,-122.335,255000
4,2.5,1594,7665,1975,98002,47.3262,-122.211,269000
4,3,2130,4838,1930,98055,47.4871,-122.203,370000
3,1,1130,7920,1961,98059,47.4852,-122.125,270000
3,2,1690,9516,1997,98022,47.2132,-122.001,265000
2,1,1440,4046,1946,98117,47.6901,-122.382,487000
4,3.25,3270,6027,2001,98074,47.6346,-122.063,835000
4,3.25,4350,112750,2006,98027,47.5435,-121.966,850000
4,2.75,1610,11201,1982,98033,47.7024,-122.198,575000
3,1,950,8000,1968,98034,47.7193,-122.184,335000
3,1,1010,7200,1948,98155,47.7601,-122.307,318000
3,2,1420,11325,1980,98027,47.5356,-122.046,510000
3,1.5,1200,9720,1965,98042,47.4225,-122.153,242500
5,2.25,2020,8400,1963,98040,47.5763,-122.219,750000
5,3.5,3390,7950,2003,98056,47.4792,-122.181,439900
2,1,1700,3040,1914,98119,47.6442,-122.369,710000
5,3.25,3410,9088,1912,98119,47.6285,-122.361,2400000
3,1.75,2030,13700,1976,98011,47.7726,-122.197,435000
4,2.75,2860,6867,1946,98115,47.6723,-122.263,874000
4,1.75,1690,4080,1984,98144,47.572,-122.289,385000
2,1,760,4746,1930,98055,47.4836,-122.214,110000
3,1.75,1780,8085,1976,98011,47.7357,-122.197,477000
3,2,1550,6394,1918,98126,47.5222,-122.379,500000
4,2.5,4090,11225,2005,98075,47.581,-121.971,885000
2,1,880,5600,1955,98178,47.5071,-122.265,235000
3,2.75,1320,15236,1995,98030,47.365,-122.184,210000
2,1,950,4000,1910,98144,47.5728,-122.312,320000
3,1.75,1390,7904,1985,98056,47.4892,-122.181,406000
3,1.75,1900,10225,1963,98166,47.4781,-122.357,350000
2,0.75,1392,43710,1978,98070,47.4491,-122.453,350000
4,2.5,3340,8930,1999,98065,47.535,-121.867,720000
4,2.75,2750,14982,1981,98198,47.3566,-122.32,604700
3,1,1400,5662,1920,98027,47.5271,-122.036,343000
3,2.25,2220,15757,1982,98074,47.6212,-122.043,558000
4,1,1210,7740,1922,98126,47.5216,-122.374,364000
3,1.75,2390,11242,1959,98155,47.7759,-122.272,420000
5,2,1870,7344,1960,98007,47.5951,-122.144,450000
2,1.5,940,5000,1925,98126,47.5375,-122.374,392000
4,1,1120,2685,1939,98055,47.4904,-122.203,100000
3,2.5,1250,1103,2005,98103,47.6619,-122.352,480000
3,1.5,1060,9225,1955,98003,47.3217,-122.318,212000
5,2.5,2410,8960,1978,98011,47.7372,-122.2,560000
5,2.75,2844,3990,2013,98092,47.3259,-122.167,359950
4,2.5,2200,110642,1979,98077,47.7409,-122.052,535000
5,4,3460,5400,2012,98056,47.5201,-122.204,980000
2,1,1580,2199,1921,98103,47.6541,-122.329,720000
2,1,1520,5400,1951,98115,47.6796,-122.279,619950
3,2.5,2260,19821,1994,98058,47.448,-122.088,489000
4,2,1800,2970,1923,98115,47.6833,-122.312,415000
4,2.5,2650,11108,1987,98074,47.6304,-122.051,672500
3,1,1000,4171,1985,98052,47.6834,-122.097,352500
4,2,2300,8400,1962,98003,47.3282,-122.332,258750
3,1,1080,7000,1916,98133,47.7637,-122.351,350000
3,1,902,10464,1965,98198,47.363,-122.308,152000
2,1,730,7528,1946,98115,47.6997,-122.305,378500
4,1.75,2600,41041,1965,98033,47.6634,-122.172,1020000
3,1.5,1570,6700,1956,98007,47.6022,-122.134,419000
5,3,2876,13927,1973,98040,47.5528,-122.229,895000
4,2.25,2290,9546,1976,98006,47.5617,-122.13,668500
2,2.5,1470,2533,2005,98033,47.6874,-122.165,487000
3,3.5,2620,10137,1992,98146,47.4979,-122.371,538000
5,1.5,2680,28014,1963,98004,47.6348,-122.196,898000
4,2,2020,7767,1995,98003,47.3391,-122.309,315000
3,2.5,2100,4440,1945,98116,47.5865,-122.397,800000
3,1.75,1510,8250,1962,98008,47.6183,-122.113,516130
3,2.5,2850,19593,1978,98008,47.5894,-122.111,1600000
4,2.5,4280,12796,1999,98006,47.5588,-122.124,1200000
4,2.5,3238,9112,1979,98198,47.4005,-122.311,355425
3,2.5,2740,5925,1913,98112,47.6313,-122.303,1160000
4,2.5,2020,9600,1954,98136,47.5434,-122.395,689000
3,3.25,1520,1500,2000,98107,47.67,-122.389,500000
5,2.5,3860,42733,1955,98001,47.3117,-122.254,430000
4,2.25,1600,15312,1979,98045,47.4629,-121.743,299500
4,2.5,2090,5289,1989,98058,47.4289,-122.164,349950
5,3.25,4020,4500,2010,98004,47.6349,-122.204,1420000
4,2.25,2910,10189,1988,98006,47.5465,-122.155,998000
3,1,900,9600,1970,98072,47.7423,-122.173,329000
3,1.75,1720,5956,1981,98033,47.6875,-122.202,575000
5,2.25,3030,9430,1961,98133,47.7515,-122.353,529900
4,2.5,3030,10189,2003,98004,47.6367,-122.206,1470000
4,1.75,2190,9400,1962,98033,47.6531,-122.196,725000
3,2.5,1680,5000,1987,98023,47.3196,-122.395,286000
3,2,1210,9926,1954,98006,47.5731,-122.135,335000
3,1.5,1120,7000,1955,98007,47.5987,-122.146,395300
4,2.75,3180,13348,2004,98019,47.7439,-121.977,510000
3,1,920,7500,1970,98032,47.3791,-122.289,203000
2,1,700,8301,1953,98155,47.7712,-122.323,248000
3,2.25,2540,7216,1991,98023,47.2906,-122.349,265000
4,1.5,2100,4560,1912,98103,47.6497,-122.336,1000000
3,1,1540,24500,1949,98125,47.7213,-122.29,1000000
3,2,1420,9828,1990,98010,47.3287,-122.011,241400
4,1.75,1450,10074,1966,98058,47.4546,-122.182,309950
3,1.75,1550,4057,1945,98106,47.5291,-122.351,294010
3,2.25,1920,9672,1984,98074,47.6233,-122.046,345000
3,2.25,1920,9672,1984,98074,47.6233,-122.046,625000
4,2.5,2510,4543,2002,98075,47.5962,-122.039,660000
2,2,1660,4500,2003,98053,47.7094,-122.031,559000
4,3.25,3990,9786,2004,98053,47.6784,-122.026,866000
3,2,2350,5700,1939,98112,47.639,-122.31,770000
3,1.5,1350,7827,1968,98030,47.3786,-122.219,259950
5,2.75,2980,9838,1968,98030,47.3807,-122.222,352000
5,4.75,6390,13180,1940,98112,47.6312,-122.291,2470000
3,2,1590,10229,1966,98034,47.7239,-122.227,395000
4,1.75,1400,6650,1942,98168,47.4888,-122.332,276500
3,2.25,1880,100623,1987,98024,47.5342,-121.883,530000
4,3.25,3500,10260,1987,98008,47.5902,-122.13,798000
2,2,1370,5756,1986,98034,47.714,-122.205,380000
4,2.5,2810,10433,2001,98022,47.1895,-122.015,350000
3,2.5,2220,6049,1990,98031,47.3972,-122.182,325000
3,2.5,2110,4549,1989,98042,47.3885,-122.154,336000
3,2.25,1720,17235,1974,98042,47.3438,-122.073,286900
5,2.25,1780,7245,1976,98052,47.6946,-122.12,472000
3,1.75,1410,8100,1985,98038,47.3617,-122.046,263000
3,3,2110,4000,1965,98126,47.5696,-122.375,565000
3,2.5,2700,8444,1992,98006,47.5597,-122.113,765000
3,2.25,2610,9409,1963,98075,47.5789,-122.076,1520000
3,2,1660,8174,1981,98034,47.7103,-122.199,405000
4,3.5,4570,16219,2002,98075,47.5859,-121.968,1100000
3,3,3760,188760,1979,98092,47.308,-122.087,555000
3,2.5,1610,3516,2006,98055,47.4491,-122.188,305000
3,2.25,1740,9370,1992,98198,47.391,-122.316,289950
5,3.5,3530,218472,1999,98019,47.7309,-121.905,487500
3,1,840,12091,1959,98023,47.3281,-122.343,96500
3,1,840,12091,1959,98023,47.3281,-122.343,185000
4,1,1470,6061,1945,98168,47.4819,-122.289,150550
4,2,2470,5080,1948,98106,47.5308,-122.348,339000
4,1.75,2220,7230,1950,98125,47.7065,-122.279,675000
3,1.75,1720,4080,1924,98144,47.5747,-122.287,615000
4,2.5,2700,9320,1994,98033,47.6861,-122.198,837500
2,1,950,11835,1932,98028,47.7494,-122.237,250000
3,2.5,1790,8144,1989,98074,47.6169,-122.045,583000
3,2.5,1610,1728,2000,98115,47.6776,-122.318,499000
3,2.5,2290,6328,2001,98146,47.5103,-122.382,550000
4,2.5,2170,204296,1980,98022,47.281,-121.933,400000
3,2.5,2100,4097,2008,98004,47.5983,-122.2,990400
3,2.5,2320,52272,1974,98075,47.587,-122.068,600000
2,1,1120,6236,1954,98155,47.763,-122.291,325000
3,2.5,1530,6000,1991,98038,47.3487,-122.036,265000
3,2.5,3490,9362,1960,98105,47.6605,-122.27,1620000
3,1.5,1180,8353,1960,98155,47.7652,-122.274,347500
5,2,2050,3000,1912,98103,47.6864,-122.352,629000
2,2,2360,11340,1997,98040,47.5835,-122.227,1090000
4,2.5,2570,7859,1992,98038,47.3736,-122.045,397500
2,1,1270,3700,1909,98144,47.5949,-122.307,404500
3,1.5,1250,7500,1967,98030,47.3719,-122.215,225000
3,2.25,2510,9900,1978,98023,47.2988,-122.374,267000
4,3.75,2690,4000,1909,98119,47.6418,-122.372,800000
4,2.5,2900,6918,2001,98001,47.3504,-122.284,339000
4,2.5,3830,11972,1981,98155,47.7404,-122.284,1850000
5,1,1280,3876,1923,98105,47.6605,-122.324,525000
5,3.5,4350,6218,2007,98027,47.5396,-121.997,1150000
1,1,1370,6250,1921,98136,47.5571,-122.385,565000
2,2.25,1230,1280,2012,98144,47.5942,-122.298,387000
4,2.5,2440,34290,1987,98053,47.6685,-122.044,720000
4,3.5,4410,12426,1996,98006,47.5518,-122.107,1500000
2,1,910,7617,1936,98125,47.7332,-122.305,235000
2,1,910,7617,1936,98125,47.7332,-122.305,365000
3,2.5,2150,7484,1988,98074,47.6191,-122.043,368250
3,2.5,2150,7484,1988,98074,47.6191,-122.043,580000
4,3.25,3190,11774,1956,98178,47.5033,-122.225,1100000
4,2.5,2130,4496,2004,98001,47.3041,-122.28,215000
4,2.5,2740,9959,1989,98029,47.5672,-122.011,648000
4,3,3150,9318,2001,98075,47.5959,-122.018,705000
3,2.25,1450,1540,2005,98107,47.6685,-122.365,465000
5,2,2400,3500,1911,98103,47.6762,-122.356,650000
4,2.25,2280,7500,1963,98198,47.4182,-122.332,335000
4,2,2310,31850,1984,98072,47.7713,-122.122,640000
4,2.5,2460,8029,1989,98074,47.6262,-122.03,638250
4,3.5,4200,14353,1996,98040,47.5331,-122.217,1460000
4,2,1620,4600,1909,98108,47.5533,-122.307,375000
4,1.75,2170,9525,1960,98040,47.5685,-122.217,842000
3,2.25,2880,7200,1970,98133,47.7707,-122.35,499950
4,2.5,3280,25211,1985,98074,47.6398,-122.05,810000
5,2,2900,11970,1969,98072,47.741,-122.095,310000
3,2.5,2160,8809,2014,98103,47.6994,-122.349,730000
4,1.75,2250,4750,1924,98115,47.6738,-122.292,637800
3,1,1340,4800,1903,98055,47.477,-122.209,225000
4,1,1390,10800,1941,98177,47.7248,-122.359,417500
4,2,1600,10160,1972,98022,47.2015,-122.003,265000
4,2.5,2050,8683,1987,98074,47.62,-122.043,550000
3,2,2570,159865,1968,98024,47.5547,-121.892,625700
3,2.5,2660,10637,1991,98011,47.7383,-122.22,595000
3,1.5,1540,13475,1972,98059,47.4766,-122.153,270000
5,3,2640,3200,1906,98112,47.6188,-122.308,739375
2,1.75,1210,1032,2014,98029,47.5522,-121.999,357562
4,2.5,3760,29224,1987,98052,47.7203,-122.128,1010000
2,1.75,1350,4286,2004,98053,47.7171,-122.033,455000
5,2.25,2600,9600,1969,98023,47.3257,-122.365,310000
3,2.75,3900,111514,1967,98024,47.5621,-121.924,415000
2,1,1340,8100,1950,98177,47.7212,-122.364,452000
